tweet_id,user_handle,timestamp,tweet_text,candidate,party,retweets,likes,sentiment
430,@freedomFighter8,1/27/2024 12:35,Chase Oliver supports eliminating the IRS to enhance personal freedoms.,Chase Oliver,Libertarian Party,35,140,positive
431,@user1057,1/28/2024 8:20,Kamala Harris's climate change initiatives are setting new goals.,Kamala Harris,Democratic Party,90,340,positive
432,@taxReform11,1/28/2024 9:10,Trump's latest tax reforms are criticized for corporate favoritism.,Donald Trump,Republican Party,95,410,negative
433,@sustainableFuture11,1/28/2024 10:45,Jill Stein's policies aim to make urban areas more sustainable.,Jill Stein,Green Party,70,225,positive
434,@indieChoice11,1/28/2024 11:50,Robert Kennedy's independent stance is attracting a diverse electorate.,Robert Kennedy,Independent,30,115,neutral
435,@libertyValues11,1/28/2024 12:30,Chase Oliver's commitment to liberty is resonating with many voters.,Chase Oliver,Libertarian Party,50,175,positive
436,@ecoChampion7,1/29/2024 8:30,Jill Stein's new recycling initiative is receiving widespread praise.,Jill Stein,Green Party,65,220,positive
437,@policyPro7,1/29/2024 9:15,Kamala Harris is rolling out new education reforms aimed at inclusivity.,Kamala Harris,Democratic Party,80,310,positive
438,@marketMover7,1/29/2024 10:05,Trump's trade agreements are boosting certain American industries.,Donald Trump,Republican Party,90,400,positive
439,@indieInsight7,1/29/2024 11:45,Robert Kennedy is working to unite various voter factions.,Robert Kennedy,Independent,28,105,neutral
440,@libertyVoice8,1/29/2024 12:50,Chase Oliver's advocacy for free speech is gaining momentum.,Chase Oliver,Libertarian Party,50,170,positive
441,@user1058,1/30/2024 8:25,Kamala Harris's healthcare policies are making significant impacts.,Kamala Harris,Democratic Party,85,330,positive
442,@taxWise6,1/30/2024 9:40,Trump's tax reforms are encouraging business investments.,Donald Trump,Republican Party,95,420,positive
443,@greenVision6,1/30/2024 10:30,Jill Stein envisions a sustainable future with green technologies.,Jill Stein,Green Party,70,230,positive
444,@neutralPulse6,1/30/2024 11:55,Robert Kennedy maintains a balanced stance on controversial issues.,Robert Kennedy,Independent,22,95,neutral
445,@freedomAdvocacy6,1/30/2024 12:40,Chase Oliver is a strong advocate for individual rights and freedoms.,Chase Oliver,Libertarian Party,45,150,positive
446,@user1059,1/31/2024 8:50,Kamala Harris is a symbol of progressive leadership.,Kamala Harris,Democratic Party,95,360,positive
447,@econTalk5,1/31/2024 9:15,Trump's economic strategies are showing mixed results.,Donald Trump,Republican Party,100,440,neutral
448,@greenFutureNow5,1/31/2024 10:05,Jill Stein's solar projects are leading the way in renewable energy.,Jill Stein,Green Party,75,240,positive
449,@indiePerspective5,1/31/2024 11:35,Robert Kennedy offers pragmatic solutions outside the party lines.,Robert Kennedy,Independent,18,85,neutral
450,@libertyMovement11,1/31/2024 12:20,Chase Oliver is expanding his base among libertarian voters.,Chase Oliver,Libertarian Party,40,160,positive
451,@user1060,2/1/2024 8:45,Kamala Harris's foreign policy is earning international acclaim.,Kamala Harris,Democratic Party,85,325,positive
452,@policyDebate9,2/1/2024 9:30,Trump's healthcare policies continue to divide public opinion.,Donald Trump,Republican Party,110,460,negative
453,@ecoFriendlyLiving6,2/1/2024 10:15,Jill Stein is pushing for zero-waste initiatives in all major cities.,Jill Stein,Green Party,60,215,positive
454,@indepThoughts11,2/1/2024 11:25,Robert Kennedy is committed to bipartisan solutions.,Robert Kennedy,Independent,25,100,neutral
455,@freedomFighter11,2/1/2024 12:35,Chase Oliver advocates for eliminating unnecessary government agencies.,Chase Oliver,Libertarian Party,35,140,positive
456,@user1061,2/2/2024 8:20,Kamala Harris's climate initiatives are setting new benchmarks.,Kamala Harris,Democratic Party,90,340,positive
457,@taxReform12,2/2/2024 9:10,Trump's latest tax reforms are criticized for corporate favoritism.,Donald Trump,Republican Party,95,410,negative
458,@sustainableFuture12,2/2/2024 10:45,Jill Stein's policies aim to make urban areas more sustainable.,Jill Stein,Green Party,70,225,positive
459,@indieChoice12,2/2/2024 11:50,Robert Kennedy's independent stance is attracting a diverse electorate.,Robert Kennedy,Independent,30,115,neutral
460,@libertyValues12,2/2/2024 12:30,Chase Oliver's commitment to liberty is resonating with many voters.,Chase Oliver,Libertarian Party,50,175,positive
461,@ecoChampion8,2/3/2024 8:30,Jill Stein's new recycling initiative is receiving widespread praise.,Jill Stein,Green Party,65,220,positive
462,@policyPro8,2/3/2024 9:15,Kamala Harris is rolling out new education reforms aimed at inclusivity.,Kamala Harris,Democratic Party,80,310,positive
463,@marketMover8,2/3/2024 10:05,Trump's trade agreements are boosting certain American industries.,Donald Trump,Republican Party,90,400,positive
464,@indieInsight8,2/3/2024 11:45,Robert Kennedy is working to unite various voter factions.,Robert Kennedy,Independent,28,105,neutral
465,@libertyVoice9,2/3/2024 12:50,Chase Oliver's advocacy for free speech is gaining momentum.,Chase Oliver,Libertarian Party,50,170,positive
466,@user1062,2/4/2024 8:25,Kamala Harris's healthcare policies are making significant impacts.,Kamala Harris,Democratic Party,85,330,positive
467,@taxWise7,2/4/2024 9:40,Trump's tax reforms are encouraging business investments.,Donald Trump,Republican Party,95,420,positive
468,@greenVision7,2/4/2024 10:30,Jill Stein envisions a sustainable future with green technologies.,Jill Stein,Green Party,70,230,positive
469,@neutralPulse7,2/4/2024 11:55,Robert Kennedy maintains a balanced stance on controversial issues.,Robert Kennedy,Independent,22,95,neutral
470,@freedomAdvocacy7,2/4/2024 12:40,Chase Oliver is a strong advocate for individual rights and freedoms.,Chase Oliver,Libertarian Party,45,150,positive
471,@user1063,2/5/2024 8:50,Kamala Harris is a symbol of progressive leadership.,Kamala Harris,Democratic Party,95,360,positive
472,@econTalk6,2/5/2024 9:15,Trump's economic strategies are showing mixed results.,Donald Trump,Republican Party,100,440,neutral
473,@greenFutureNow6,2/5/2024 10:05,Jill Stein's solar projects are leading the way in renewable energy.,Jill Stein,Green Party,75,240,positive
474,@indiePerspective6,2/5/2024 11:35,Robert Kennedy offers pragmatic solutions outside the party lines.,Robert Kennedy,Independent,18,85,neutral
475,@libertyMovement12,2/5/2024 12:20,Chase Oliver is expanding his base among libertarian voters.,Chase Oliver,Libertarian Party,40,160,positive
476,@user1064,2/6/2024 8:45,Kamala Harris's foreign policy is earning international acclaim.,Kamala Harris,Democratic Party,85,325,positive
477,@policyDebate11,2/6/2024 9:30,Trump's healthcare policies continue to divide public opinion.,Donald Trump,Republican Party,110,460,negative
478,@ecoFriendlyLiving7,2/6/2024 10:15,Jill Stein is pushing for zero-waste initiatives in all major cities.,Jill Stein,Green Party,60,215,positive
479,@indepThoughts12,2/6/2024 11:25,Robert Kennedy is committed to bipartisan solutions.,Robert Kennedy,Independent,25,100,neutral
480,@freedomFighter12,2/6/2024 12:35,Chase Oliver advocates for eliminating unnecessary government agencies.,Chase Oliver,Libertarian Party,35,140,positive
481,@user1065,2/7/2024 8:20,Kamala Harris's climate initiatives are setting new benchmarks.,Kamala Harris,Democratic Party,90,340,positive
482,@taxReform13,2/7/2024 9:10,Trump's latest tax reforms are criticized for corporate favoritism.,Donald Trump,Republican Party,95,410,negative
483,@sustainableFuture13,2/7/2024 10:45,Jill Stein's policies aim to make urban areas more sustainable.,Jill Stein,Green Party,70,225,positive
484,@indieChoice13,2/7/2024 11:50,Robert Kennedy's independent stance is attracting a diverse electorate.,Robert Kennedy,Independent,30,115,neutral
485,@libertyValues13,2/7/2024 12:30,Chase Oliver's commitment to liberty is resonating with many voters.,Chase Oliver,Libertarian Party,50,175,positive
486,@ecoChampion9,2/8/2024 8:30,Jill Stein's new recycling initiative is receiving widespread praise.,Jill Stein,Green Party,65,220,positive
487,@policyPro9,2/8/2024 9:15,Kamala Harris is rolling out new education reforms aimed at inclusivity.,Kamala Harris,Democratic Party,80,310,positive
488,@marketMover9,2/8/2024 10:05,Trump's trade agreements are boosting certain American industries.,Donald Trump,Republican Party,90,400,positive
489,@indieInsight9,2/8/2024 11:45,Robert Kennedy is working to unite various voter factions.,Robert Kennedy,Independent,28,105,neutral
490,@libertyVoice10,2/8/2024 12:50,Chase Oliver's advocacy for free speech is gaining momentum.,Chase Oliver,Libertarian Party,50,170,positive
491,@user1066,2/9/2024 8:25,Kamala Harris's healthcare policies are making significant impacts.,Kamala Harris,Democratic Party,85,330,positive
492,@taxWise8,2/9/2024 9:40,Trump's tax reforms are encouraging business investments.,Donald Trump,Republican Party,95,420,positive
493,@greenVision8,2/9/2024 10:30,Jill Stein envisions a sustainable future with green technologies.,Jill Stein,Green Party,70,230,positive
494,@neutralPulse8,2/9/2024 11:55,Robert Kennedy maintains a balanced stance on controversial issues.,Robert Kennedy,Independent,22,95,neutral
495,@freedomAdvocacy8,2/9/2024 12:40,Chase Oliver is a strong advocate for individual rights and freedoms.,Chase Oliver,Libertarian Party,45,150,positive
496,@user1067,2/10/2024 8:50,Kamala Harris is a symbol of progressive leadership.,Kamala Harris,Democratic Party,95,360,positive
497,@econTalk7,2/10/2024 9:15,Trump's economic strategies are showing mixed results.,Donald Trump,Republican Party,100,440,neutral
498,@greenFutureNow7,2/10/2024 10:05,Jill Stein's solar projects are leading the way in renewable energy.,Jill Stein,Green Party,75,240,positive
499,@indiePerspective7,2/10/2024 11:35,Robert Kennedy offers pragmatic solutions outside the party lines.,Robert Kennedy,Independent,18,85,neutral
500,@libertyMovement13,2/10/2024 12:20,Chase Oliver is expanding his base among libertarian voters.,Chase Oliver,Libertarian Party,40,160,positive
501,@progressive703,11/8/2024 8:41,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,365,315,positive
502,@patriot187,11/17/2024 3:04,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,281,247,positive
503,@freedom602,11/8/2024 18:17,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,385,305,positive
504,@progressive860,11/19/2024 10:37,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,515,168,positive
505,@eco897,11/13/2024 21:13,Jill Stein's platform feels unrealistic at this point.,Jill Stein,Green Party,367,182,negative
506,@progressive497,11/18/2024 10:04,Oliver's campaign is growing slowly but surely.,Chase Oliver,Libertarian Party,47,204,neutral
507,@news808,11/19/2024 21:45,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,266,200,positive
508,@voice896,11/10/2024 19:26,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,101,345,positive
509,@politics351,11/16/2024 1:11,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,290,155,positive
510,@patriot457,11/12/2024 23:36,Libertarians never seem to get real traction.,Chase Oliver,Libertarian Party,304,76,negative
511,@patriot749,11/17/2024 18:03,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,181,469,positive
512,@politics931,11/14/2024 12:18,"Not sure Jill Stein can make it far, but her ideas are interesting.",Jill Stein,Green Party,563,108,neutral
513,@progressive872,11/13/2024 0:18,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,547,333,positive
514,@voter513,11/15/2024 16:16,Stein's proposals sound reasonable but lack details.,Jill Stein,Green Party,106,25,neutral
515,@progressive804,11/19/2024 7:36,Not convinced by Harris' promises anymore.,Kamala Harris,Democratic Party,456,324,negative
516,@eco234,11/15/2024 20:37,"Kamala's debate performance was decent, nothing groundbreaking.",Kamala Harris,Democratic Party,486,326,neutral
517,@news103,11/10/2024 22:53,Jill Stein mentioned clean energy in her latest speech.,Jill Stein,Green Party,543,95,neutral
518,@freedom354,11/13/2024 14:31,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,177,186,positive
519,@market937,11/10/2024 7:47,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,441,105,positive
520,@politics134,11/14/2024 5:02,Chase Oliver had another small rally today.,Chase Oliver,Libertarian Party,333,228,neutral
521,@eco794,11/12/2024 16:34,Jill Stein mentioned clean energy in her latest speech.,Jill Stein,Green Party,101,164,neutral
522,@freedom978,11/15/2024 9:27,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,325,277,positive
523,@freedom499,11/12/2024 0:04,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,571,495,positive
524,@patriot273,11/16/2024 20:26,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,440,142,positive
525,@politics200,11/8/2024 22:38,He's losing credibility fast.,Robert Kennedy,Independent,113,487,negative
526,@patriot143,11/8/2024 11:38,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,526,345,positive
527,@voter882,11/19/2024 1:38,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,250,100,positive
528,@voice857,11/9/2024 0:51,Her policies just don't make sense to me.,Kamala Harris,Democratic Party,565,409,negative
529,@voice638,11/19/2024 8:29,Donald Trump continues to hold rallies across the country.,Donald Trump,Republican Party,560,396,neutral
530,@patriot308,11/9/2024 23:18,Jill Stein mentioned clean energy in her latest speech.,Jill Stein,Green Party,416,193,neutral
531,@eco993,11/16/2024 10:32,"Haven't heard much from Chase lately, but he's consistent.",Chase Oliver,Libertarian Party,355,291,neutral
532,@progressive665,11/8/2024 4:03,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,420,317,positive
533,@politics258,11/16/2024 17:50,Jill Stein mentioned clean energy in her latest speech.,Jill Stein,Green Party,80,135,neutral
534,@voter327,11/8/2024 2:19,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,325,124,positive
535,@voter762,11/13/2024 11:04,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,121,47,positive
536,@market738,11/19/2024 9:13,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,177,424,positive
537,@freedom509,11/18/2024 12:08,Stein's proposals sound reasonable but lack details.,Jill Stein,Green Party,133,168,neutral
538,@freedom145,11/18/2024 3:52,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,51,185,positive
539,@freedom761,11/10/2024 22:28,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,312,239,positive
540,@freedom966,11/18/2024 6:35,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,95,476,positive
541,@user912,11/20/2024 11:37,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,182,277,positive
542,@voter576,11/19/2024 9:05,"Kamala's debate performance was decent, nothing groundbreaking.",Kamala Harris,Democratic Party,231,410,neutral
543,@freedom179,11/17/2024 8:05,Libertarians still trying to make noise this cycle.,Chase Oliver,Libertarian Party,336,451,neutral
544,@freedom996,11/7/2024 19:42,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,75,274,positive
545,@voice776,11/18/2024 13:50,Trump knows how to get things DONE.,Donald Trump,Republican Party,65,444,positive
546,@user628,11/8/2024 0:43,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,82,249,positive
547,@news855,11/7/2024 16:11,"Trump gave another speech today, crowd looked massive.",Donald Trump,Republican Party,161,150,neutral
548,@voice446,11/14/2024 5:33,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,477,214,positive
549,@eco775,11/11/2024 22:18,Not convinced by Harris' promises anymore.,Kamala Harris,Democratic Party,556,418,negative
550,@market203,11/17/2024 21:50,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,86,19,positive
551,@progressive734,11/10/2024 11:19,Interesting hearing Kennedy's take on the debates.,Robert Kennedy,Independent,469,278,neutral
552,@voice887,11/10/2024 6:37,Jill Stein keeps climate action front and center,Jill Stein,Green Party,505,486,positive
553,@news518,11/16/2024 20:56,Trump's campaign seems focused on the economy again.,Donald Trump,Republican Party,219,481,neutral
554,@voice111,11/19/2024 6:54,Jill Stein keeps climate action front and center,Jill Stein,Green Party,400,186,positive
555,@patriot612,11/15/2024 18:33,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,600,135,positive
556,@news915,11/17/2024 16:31,Jill Stein keeps climate action front and center,Jill Stein,Green Party,275,208,positive
557,@news196,11/17/2024 2:54,"Finally, someone breaking away from the two-party drama.",Robert Kennedy,Independent,320,284,positive
558,@user598,11/20/2024 22:02,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,415,251,positive
559,@patriot953,11/19/2024 13:51,I like her passion but she's not electable.,Jill Stein,Green Party,191,176,negative
560,@freedom706,11/15/2024 23:56,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,346,170,positive
561,@user978,11/11/2024 15:50,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,527,301,positive
562,@voice187,11/15/2024 0:16,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,278,65,positive
563,@patriot658,11/10/2024 0:58,He's just not ready for the national stage.,Chase Oliver,Libertarian Party,114,495,negative
564,@voter385,11/18/2024 4:54,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,392,60,positive
565,@voice957,11/16/2024 8:06,"Harris stands for justice and equality, proud to support her.",Kamala Harris,Democratic Party,97,438,positive
566,@eco280,11/15/2024 0:14,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,243,144,positive
567,@politics308,11/12/2024 9:16,RFK Jr. continues to attract mixed reactions online.,Robert Kennedy,Independent,356,447,neutral
568,@voice139,11/10/2024 11:34,"Kamala Harris spoke in Atlanta today, solid points overall.",Kamala Harris,Democratic Party,144,328,neutral
569,@market901,11/8/2024 21:59,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,172,339,positive
570,@user564,11/9/2024 2:49,RFK Jr. continues to attract mixed reactions online.,Robert Kennedy,Independent,66,409,neutral
571,@freedom480,11/13/2024 15:34,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,198,281,positive
572,@freedom578,11/13/2024 16:59,"Kamala Harris spoke in Atlanta today, solid points overall.",Kamala Harris,Democratic Party,340,399,neutral
573,@eco171,11/18/2024 6:54,He's losing credibility fast.,Robert Kennedy,Independent,82,17,negative
574,@politics831,11/15/2024 4:25,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,368,334,positive
575,@user391,11/10/2024 10:17,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,229,184,positive
576,@voter838,11/10/2024 22:05,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,313,437,positive
577,@freedom363,11/17/2024 16:02,RFK Jr. spreading too many conspiracies again.,Robert Kennedy,Independent,419,356,negative
578,@freedom735,11/17/2024 12:46,Her campaign lacks serious traction.,Jill Stein,Green Party,435,339,negative
579,@news955,11/12/2024 23:49,Robert Kennedy keeps gaining attention as an independent.,Robert Kennedy,Independent,220,59,neutral
580,@patriot784,11/20/2024 19:01,"Say what you want, Trump built the best economy ever.",Donald Trump,Republican Party,250,286,positive
581,@politics505,11/12/2024 12:56,Jill Stein keeps climate action front and center,Jill Stein,Green Party,191,153,positive
582,@eco765,11/13/2024 17:55,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,488,228,positive
583,@news143,11/20/2024 7:06,Robert Kennedy keeps gaining attention as an independent.,Robert Kennedy,Independent,525,47,neutral
584,@voter666,11/18/2024 20:41,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,87,279,positive
585,@news476,11/18/2024 9:31,Oliver's campaign is growing slowly but surely.,Chase Oliver,Libertarian Party,158,383,neutral
586,@patriot297,11/9/2024 20:11,Jill Stein keeps climate action front and center,Jill Stein,Green Party,457,156,positive
587,@voter131,11/12/2024 13:30,Oliver's campaign is growing slowly but surely.,Chase Oliver,Libertarian Party,445,399,neutral
588,@progressive832,11/19/2024 16:24,"Still the strongest leader out there, no question.",Donald Trump,Republican Party,83,215,positive
589,@voter532,11/20/2024 11:16,Jill Stein's platform feels unrealistic at this point.,Jill Stein,Green Party,248,25,negative
590,@news626,11/14/2024 4:18,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,505,125,positive
591,@eco693,11/18/2024 9:55,Interesting hearing Kennedy's take on the debates.,Robert Kennedy,Independent,296,165,neutral
592,@user264,11/15/2024 10:34,I can't believe people still support this guy.,Donald Trump,Republican Party,257,338,negative
593,@progressive999,11/20/2024 5:30,"Kennedy gave a long interview today, pretty balanced.",Robert Kennedy,Independent,399,365,neutral
594,@user725,11/9/2024 12:38,He's just not ready for the national stage.,Chase Oliver,Libertarian Party,593,355,negative
595,@eco243,11/13/2024 15:58,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,328,479,positive
596,@voter825,11/17/2024 20:34,Jill Stein keeps climate action front and center,Jill Stein,Green Party,299,493,positive
597,@politics234,11/19/2024 8:32,"Haven't heard much from Chase lately, but he's consistent.",Chase Oliver,Libertarian Party,429,51,neutral
598,@progressive250,11/13/2024 9:49,He's definitely dominating media coverage again.,Donald Trump,Republican Party,487,220,neutral
599,@politics242,11/17/2024 20:59,"She's still polling low, but her base is loyal.",Jill Stein,Green Party,27,252,neutral
600,@politics911,11/9/2024 1:53,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,294,286,positive
601,@voice539,11/11/2024 15:27,"Not sure Jill Stein can make it far, but her ideas are interesting.",Jill Stein,Green Party,437,445,neutral
602,@politics181,11/18/2024 12:09,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,201,321,positive
603,@market983,11/11/2024 1:00,Trump knows how to get things DONE.,Donald Trump,Republican Party,394,325,positive
604,@freedom464,11/15/2024 10:12,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,422,394,positive
605,@politics498,11/14/2024 16:18,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,236,158,positive
606,@voice714,11/7/2024 9:49,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,136,19,positive
607,@market927,11/19/2024 0:14,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,154,168,positive
608,@progressive116,11/16/2024 15:25,RFK Jr. spreading too many conspiracies again.,Robert Kennedy,Independent,181,15,negative
609,@market620,11/19/2024 19:15,"Harris stands for justice and equality, proud to support her.",Kamala Harris,Democratic Party,404,34,positive
610,@patriot290,11/18/2024 10:38,RFK Jr. has some solid points about health policy.,Robert Kennedy,Independent,53,282,positive
611,@progressive129,11/19/2024 9:45,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,558,224,positive
612,@market827,11/7/2024 22:01,Kamala is fighting for real change. Love that energy,Kamala Harris,Democratic Party,584,102,positive
613,@voter766,11/14/2024 8:53,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,233,393,positive
614,@freedom752,11/11/2024 18:12,"Kennedy gave a long interview today, pretty balanced.",Robert Kennedy,Independent,407,249,neutral
615,@voice625,11/19/2024 2:43,Donald Trump continues to hold rallies across the country.,Donald Trump,Republican Party,109,209,neutral
616,@patriot912,11/16/2024 22:18,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,544,306,positive
617,@patriot938,11/12/2024 20:21,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,584,135,positive
618,@voter615,11/8/2024 17:29,Trump knows how to get things DONE.,Donald Trump,Republican Party,112,366,positive
619,@user108,11/18/2024 7:39,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,325,387,positive
620,@voter699,11/16/2024 17:24,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,418,205,positive
621,@patriot985,11/8/2024 13:13,Chase Oliver talking about freedom like no one else,Chase Oliver,Libertarian Party,425,242,positive
622,@market749,11/19/2024 0:56,Trump's campaign seems focused on the economy again.,Donald Trump,Republican Party,54,359,neutral
623,@market595,11/18/2024 22:32,Kamala talks a lot but delivers very little.,Kamala Harris,Democratic Party,362,19,negative
624,@eco565,11/8/2024 20:27,I like her passion but she's not electable.,Jill Stein,Green Party,62,439,negative
625,@freedom277,11/18/2024 4:13,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,435,446,positive
626,@news964,11/8/2024 2:14,"Finally, someone breaking away from the two-party drama.",Robert Kennedy,Independent,372,452,positive
627,@market744,11/17/2024 20:02,"Haven't heard much from Chase lately, but he's consistent.",Chase Oliver,Libertarian Party,281,394,neutral
628,@voice429,11/16/2024 20:06,Libertarians still trying to make noise this cycle.,Chase Oliver,Libertarian Party,87,192,neutral
629,@user109,11/9/2024 21:14,Trump's campaign seems focused on the economy again.,Donald Trump,Republican Party,335,196,neutral
630,@voter848,11/20/2024 11:57,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,101,398,positive
631,@voice570,11/15/2024 21:13,"Kennedy gave a long interview today, pretty balanced.",Robert Kennedy,Independent,468,154,neutral
632,@voter613,11/10/2024 14:21,Jill Stein keeps climate action front and center,Jill Stein,Green Party,475,465,positive
633,@market344,11/12/2024 22:04,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,354,101,positive
634,@freedom232,11/8/2024 8:38,Kamala Harris brings real hope to America,Kamala Harris,Democratic Party,341,458,positive
635,@voice529,11/16/2024 22:22,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,233,14,positive
636,@eco387,11/10/2024 17:28,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,395,173,positive
637,@progressive218,11/17/2024 10:08,Love Oliver's take on small government.,Chase Oliver,Libertarian Party,462,20,positive
638,@freedom977,11/8/2024 16:26,RFK Jr. continues to attract mixed reactions online.,Robert Kennedy,Independent,562,172,neutral
639,@freedom106,11/21/2024 1:38,"Finally, someone breaking away from the two-party drama.",Robert Kennedy,Independent,107,195,positive
640,@voice910,11/18/2024 16:49,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,325,19,positive
641,@patriot131,11/17/2024 1:53,"Jill Stein deserves more attention, she's authentic.",Jill Stein,Green Party,327,451,positive
642,@freedom525,11/20/2024 7:20,Same old rhetoric from Trump... getting tired of it.,Donald Trump,Republican Party,58,500,negative
643,@progressive609,11/16/2024 8:18,"She's still polling low, but her base is loyal.",Jill Stein,Green Party,539,420,neutral
644,@news729,11/16/2024 17:20,Feeling inspired after hearing Kamala speak!,Kamala Harris,Democratic Party,388,160,positive
645,@voice660,11/17/2024 7:52,"Not sure Jill Stein can make it far, but her ideas are interesting.",Jill Stein,Green Party,433,293,neutral
646,@patriot617,11/13/2024 12:19,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,388,262,positive
647,@voter783,11/12/2024 5:12,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,207,496,positive
648,@market301,11/20/2024 4:54,Libertarians still trying to make noise this cycle.,Chase Oliver,Libertarian Party,221,429,neutral
649,@progressive513,11/17/2024 4:08,Kennedy's calm tone is refreshing compared to others.,Robert Kennedy,Independent,109,489,positive
650,@voter924,11/11/2024 10:40,"Kennedy gave a long interview today, pretty balanced.",Robert Kennedy,Independent,104,204,neutral
651,@voice779,11/15/2024 10:31,Robert Kennedy keeps gaining attention as an independent.,Robert Kennedy,Independent,431,462,neutral
652,@progressive597,11/9/2024 5:43,"Another campaign stop for Kamala, crowd seemed engaged.",Kamala Harris,Democratic Party,281,254,neutral
653,@eco364,11/14/2024 1:54,Stein's message on sustainability just makes sense.,Jill Stein,Green Party,246,433,positive
654,@freedom969,11/7/2024 11:02,Libertarians still trying to make noise this cycle.,Chase Oliver,Libertarian Party,331,113,neutral
655,@progressive167,11/14/2024 5:56,Another great rally from Trump! Energy unmatched.,Donald Trump,Republican Party,516,16,positive
656,@freedom981,11/8/2024 4:36,"Oliver might not win, but he's winning minds.",Chase Oliver,Libertarian Party,333,380,positive
657,@user768,11/12/2024 4:25,Oliver's campaign is growing slowly but surely.,Chase Oliver,Libertarian Party,138,203,neutral
658,@voice846,11/10/2024 21:46,"Finally, someone talking about renewable energy!",Jill Stein,Green Party,451,352,positive
659,@politics475,11/9/2024 16:42,Robert Kennedy sounds genuine and thoughtful,Robert Kennedy,Independent,140,256,positive
660,@eco529,11/12/2024 5:53,Donald Trump's ideas feel outdated and polarizing.,Donald Trump,Republican Party,551,428,negative
661,@news931,11/11/2024 22:37,Stein's proposals sound reasonable but lack details.,Jill Stein,Green Party,67,270,neutral
